Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.3582241004899914,-0.554378719109597,0.47814957031365657,7.103876529279298e-31,-0.7212322390636063,1.1057638812258048,1.714779937211618e-30
0.3622245473514597,-0.557239383656079,0.48257845953975076,7.1723271721079115e-31,-0.7089533824215769,1.1084297037486714,1.7073839338875378e-30
0.36627023160301947,-0.5600825994393256,0.48706823129164384,7.241252663124942e-31,-0.6966146263012877,1.1111027903610797,1.699988994791037e-30
0.3703615404432598,-0.5629072736088117,0.49161958447320697,7.310652927836971e-31,-0.6842152382065891,1.113781632963828,1.6925953637929888e-30
0.3744988522178105,-0.565712281720778,0.49623320579362046,7.380527668335496e-31,-0.6717545127719694,1.1164646834264416,1.6852032982167517e-30
0.37868253811480285,-0.5684964691374127,0.5009097711337895,7.450876395394107e-31,-0.659231766261311,1.1191503546583126,1.677813064795617e-30
0.3829129577515336,-0.5712586483550769,0.5056499400716163,7.521698357765179e-31,-0.6466463494376438,1.1218370177935955,1.6704249464793792e-30
0.3871904616353804,-0.5739976010318674,0.5104543580512267,7.592992587747295e-31,-0.6339976397540857,1.1245230038952965,1.6630392369502623e-30
0.391515387372636,-0.5767120759539259,0.5153236515295853,7.664757842140358e-31,-0.6212850522031498,1.1272066017447382,1.6556562460849305e-30
0.39588805882792105,-0.5794007890967436,0.5202584263814264,7.736992593503611e-31,-0.6085080412422715,1.1298860576474667,1.6482763000653152e-30
0.4003087864960654,-0.5820624244865211,0.5252592676500126,7.809695041668589e-31,-0.595666099200568,1.1325595760647544,1.640899739431619e-30
0.40477786413999267,-0.5846956328711207,0.530326735051722,7.88286306407713e-31,-0.5827587655557024,1.13522531807323,1.63352692335409e-30
0.4092955673712589,-0.5872990317741996,0.5354613606250073,7.956494199180446e-31,-0.5697856303928668,1.1378814011891218,1.6261582304293217e-30
0.4138621533286779,-0.589871206290196,0.5406636475979519,8.030585648221165e-31,-0.5567463346860765,1.140525899967765,1.6187940576193378e-30
0.4184778570001775,-0.5924107081001261,0.5459340654034132,8.105134223041967e-31,-0.543640580142058,1.143156844795154,1.611434824540799e-30
0.4231428917485661,-0.5949160570294181,0.5512730494443274,8.180136362925479e-31,-0.530468126948264,1.1457722232975314,1.604080970832918e-30
0.4278574457071867,-0.5973857404532883,0.5566809961176191,8.255588085224072e-31,-0.5172288032321981,1.1483699795489912,1.5967329600559824e-30
0.4326216793586113,-0.5998182136115653,0.562158259138622,8.331484956346546e-31,-0.5039225109888155,1.1509480142100692,1.5893912814702937e-30
0.4374357263602163,-0.6022119017401951,0.5677051495709944,8.407822115137263e-31,-0.4905492228949209,1.1535041866147586,1.5820564467265575e-30
0.4422996885048565,-0.604565199370502,0.5733219290891911,8.484594203489074e-31,-0.47710899546150515,1.1560363138817757,1.5747289955138682e-30
0.4472136333424314,-0.6068764713025381,0.5790088062497409,8.56179534082635e-31,-0.46360197454948643,1.15854217178678,1.567409496840862e-30
0.4521775952269833,-0.6091440553511887,0.584765936710338,8.639419153012482e-31,-0.45002839144573037,1.1610194975911003,1.5600985451606073e-30
0.45719156962495744,-0.6113662621058862,0.590593415633604,8.717458696089345e-31,-0.43638857741863296,1.1634659896637867,1.5527967664606646e-30
0.4622555128959788,-0.6135413775106398,0.5964912764007252,8.795906467012078e-31,-0.42268296312676285,1.1658793101793012,1.5455048160618629e-30
0.4673693388029157,-0.6156676641694581,0.6024594855187491,8.874754364081487e-31,-0.4089120869026598,1.168257086452388,1.538223381141195e-30
0.47253291730222347,-0.6177433638870933,0.608497940169444,8.95399368371434e-31,-0.3950765967629236,1.1705969136626209,1.5309531798441065e-30
0.47774607082021486,-0.6197666994000826,0.6146064628195107,9.033615079326052e-31,-0.3811772591121684,1.1728963567010715,1.5236949638858034e-30
0.48300857274703696,-0.6217358772823988,0.620784798417842,9.113608555344792e-31,-0.3672149613856324,1.1751529533575447,1.516449517895314e-30
0.4883201467505217,-0.6236490913183507,0.627032612575857,9.19396347411918e-31,-0.35319071251607354,1.1773642180914068,1.5092176576441086e-30
0.4936804625207783,-0.6255045247743306,0.6333494855720112,9.274668509366758e-31,-0.3391056527989352,1.1795276445701022,1.502000233126117e-30
0.4990891350622048,-0.6273003542349312,0.639734910542208,9.355711654330619e-31,-0.32496105427137445,1.1816407100315578,1.4947981266963058e-30
0.5045457235625531,-0.6290347534204891,0.6461882912167847,9.437080223771642e-31,-0.3107583222242389,1.1837008796810513,1.4876122518447052e-30
0.5100497270846408,-0.6307058962103517,0.6527089359379418,9.518760809217272e-31,-0.2964990049224123,1.1857056101732688,1.4804435561312064e-30
0.5156005883793092,-0.6323119623774488,0.6592960613394406,9.60073935550274e-31,-0.2821847821927999,1.187652356365011,1.473293013492878e-30
0.5211976882920264,-0.633851140525283,0.6659487849565213,9.683001097538397e-31,-0.2678174784401218,1.1895385747771443,1.4661616289430652e-30
0.5268403472958231,-0.6353216333586863,0.6726661263426843,9.765530603208448e-31,-0.2533990571539429,1.1913617298893,1.459050434014594e-30
0.5325278238364821,-0.6367216621047007,0.6794470044876929,9.848311769070963e-31,-0.2389316236617743,1.193119299458892,1.4519604864316904e-30
0.5382593158385875,-0.6380494718266272,0.6862902390875639,9.931327862160017e-31,-0.22441741981872784,1.1948087809949763,1.4448928659161581e-30
